"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Aug 15 12:07:05 MSK 2019","Thu Aug 15 12:07:05 MSK 2019","9","","","","","","Константа.УдалитьАвтоматическиПолучатьУведомленияОтЯндексКассы: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:42 MSK 2019","Thu Aug 15 12:00:42 MSK 2019","125","","","","","","Существующие : Справочник.Меркурий_Номенклатура.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:10:00 MSK 2019","Thu Aug 15 12:10:00 MSK 2019","3","","","","","","Константа.ИспользоватьДатуИВремяВСрокахЗадач: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:11:41 MSK 2019","Thu Aug 15 12:11:41 MSK 2019","3","","","","","","Справочник.БанковскиеСчетаОрганизаций: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:07:36 MSK 2019","Thu Aug 15 12:07:36 MSK 2019","4","","","","","","Справочник.РасходныйКассовыйОрдерПрисоединенныеФайлы: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:04 MSK 2019","Thu Aug 15 12:00:04 MSK 2019","203","","","","","","Новые : Справочник.ВидыМинимальныхЦенАлкогольнойПродукции.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:07:41 MSK 2019","Thu Aug 15 12:07:41 MSK 2019","4","","","","","","Константа.ЗапретитьОдновременныйВходПользователей: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"broken","Thu Aug 15 12:05:10 MSK 2019","Thu Aug 15 12:05:10 MSK 2019","11","","","","","","РегистрСведений.СвойстваХранилищаОблачногоАрхива: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:02:08 MSK 2019","Thu Aug 15 12:02:08 MSK 2019","218","","","","","","Списки : Справочник.УчетныеЗаписиЭлектроннойПочты.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:17 MSK 2019","Thu Aug 15 12:00:17 MSK 2019","203","","","","","","Списки : Справочник.Договоры.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:01:38 MSK 2019","Thu Aug 15 12:01:38 MSK 2019","187","","","","","","Списки : Справочник.Организации.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:03:29 MSK 2019","Thu Aug 15 12:03:30 MSK 2019","377","","","","","","Новые : Документ.УправлениеАссортиментом.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуНовогоДокумента"
"passed","Thu Aug 15 12:00:52 MSK 2019","Thu Aug 15 12:00:52 MSK 2019","125","","","","","","Существующие : Справочник.Меркурий_ТипыПоднадзорныхОбъектов.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:04:02 MSK 2019","Thu Aug 15 12:04:03 MSK 2019","589","","","","","","Обработка.УправлениеКассами.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:15 MSK 2019","Thu Aug 15 12:00:16 MSK 2019","672","","","","","","Существующие : Справочник.ДатаМобайл_ШаблоныДокументов.Форма.ФормаЭлементаУправляемая","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:05:54 MSK 2019","Thu Aug 15 12:05:54 MSK 2019","4","","","","","","Константа.МодульПроизводство: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:41 MSK 2019","Thu Aug 15 12:00:41 MSK 2019","188","","","","","","Списки : Справочник.Меркурий_НазначенияГруза.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:08:57 MSK 2019","Thu Aug 15 12:08:57 MSK 2019","3","","","","","","Константа.ГруппироватьТоварыВВесахПриПечати: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:05:05 MSK 2019","Thu Aug 15 12:05:05 MSK 2019","8","","","","","","Справочник.Меркурий_СпособыХраненияПриПеревозке: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:09:55 MSK 2019","Thu Aug 15 12:09:55 MSK 2019","3","","","","","","РегистрНакопления.Продажи: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:52 MSK 2019","Thu Aug 15 12:03:53 MSK 2019","322","","","","","","Обработка.ПечатьЦенниковИЭтикеток.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:06:15 MSK 2019","Thu Aug 15 12:06:15 MSK 2019","6","","","","","","Справочник.НастройкиОбменСБанками: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:10:02 MSK 2019","Thu Aug 15 12:10:02 MSK 2019","5","","","","","","Документ.РасчетФинансовогоРезультата: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:08:47 MSK 2019","Thu Aug 15 12:08:47 MSK 2019","3","","","","","","Справочник.Диадок_ХранениеДанных: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:02:04 MSK 2019","Thu Aug 15 12:02:04 MSK 2019","203","","","","","","Списки : Справочник.СхемыРасчетаРетроБонусов.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:03:48 MSK 2019","Thu Aug 15 12:03:49 MSK 2019","603","","","","","","Обработка.ОбменСБанкомТренд.Форма.ОсновнаяФорма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:24 MSK 2019","Thu Aug 15 12:00:24 MSK 2019","125","","","","","","Существующие : Справочник.ИдентификаторыОбъектовРасширений.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:08:11 MSK 2019","Thu Aug 15 12:08:11 MSK 2019","2","","","","","","РегистрСведений.БлокировкиСеансовОбластейДанных: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:10:45 MSK 2019","Thu Aug 15 12:10:45 MSK 2019","3","","","","","","Константа.АдресПубликацииИнформационнойБазыВЛокальнойСети: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:55 MSK 2019","Thu Aug 15 12:00:55 MSK 2019","109","","","","","","Существующие : Справочник.Меркурий_Упаковки.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:03:08 MSK 2019","Thu Aug 15 12:03:08 MSK 2019","266","","","","","","Существующие : Документ.ПланПроизводства.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаДокумента"
"broken","Thu Aug 15 12:07:03 MSK 2019","Thu Aug 15 12:07:03 MSK 2019","13","","","","","","РегистрСведений.УдалитьГруппыЗначенийДоступа: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:02:37 MSK 2019","Thu Aug 15 12:02:38 MSK 2019","457","","","","","","Существующие : Документ.ЕГАИС_ТТН.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаДокумента"
"passed","Thu Aug 15 12:10:31 MSK 2019","Thu Aug 15 12:10:31 MSK 2019","3","","","","","","РегистрНакопления.РезервыНоменклатуры: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:04 MSK 2019","Thu Aug 15 12:00:04 MSK 2019","109","","","","","","Существующие : Справочник.ВидыМаркетинговыхАкций.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:10:29 MSK 2019","Thu Aug 15 12:10:29 MSK 2019","10","","","","","","Константа.Меркурий_ПодсистемаЗаявокКоличествоПопытокОтправкиЗаявки: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:41 MSK 2019","Thu Aug 15 12:00:41 MSK 2019","171","","","","","","Новые : Справочник.Меркурий_НаселенныеПункты.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:11:40 MSK 2019","Thu Aug 15 12:11:40 MSK 2019","8","","","","","","Справочник.Меркурий_Предприятия: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:50 MSK 2019","Thu Aug 15 12:03:50 MSK 2019","95","","","","","","Обработка.ОбработкаОбслуживанияККМАТОЛ.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:01:34 MSK 2019","Thu Aug 15 12:01:34 MSK 2019","281","","","","","","Списки : Справочник.Номенклатура.Форма.ФормаВыбораГруппы","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:37 MSK 2019","Thu Aug 15 12:00:37 MSK 2019","156","","","","","","Новые : Справочник.МаркетинговыеАкции.Форма.ФормаГруппы","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:06:26 MSK 2019","Thu Aug 15 12:06:26 MSK 2019","4","","","","","","Константа.КоличествоПотоковОбновленияИнформационнойБазы: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:22 MSK 2019","Thu Aug 15 12:00:22 MSK 2019","158","","","","","","Новые : Справочник.ЗначенияСвойствОбъектов.Форма.ФормаГруппы","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:02:52 MSK 2019","Thu Aug 15 12:02:52 MSK 2019","390","","","","","","Новые : Документ.ОприходованиеТоваров.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуНовогоДокумента"
"passed","Thu Aug 15 12:08:38 MSK 2019","Thu Aug 15 12:08:38 MSK 2019","3","","","","","","РегистрСведений.АктуальныеРасчетыФинансовогоРезультата: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:01:45 MSK 2019","Thu Aug 15 12:01:45 MSK 2019","172","","","","","","Списки : Справочник.ПравилаОкругленияЦен.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:08:30 MSK 2019","Thu Aug 15 12:08:30 MSK 2019","3","","","","","","Константа.ЕГАИС_ПолучатьДанныеДляАвтоматическогоСписанияПиваИзОКС: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:08 MSK 2019","Thu Aug 15 12:00:08 MSK 2019","375","","","","","","Новые : Справочник.ГруппыВнешнихПользователей.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:02:09 MSK 2019","Thu Aug 15 12:02:10 MSK 2019","172","","","","","","Списки : Справочник.ФорматыШтрихКодов.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:08:49 MSK 2019","Thu Aug 15 12:08:49 MSK 2019","6","","","","","","Документ.ПеремещениеНаличныхДенежныхСредств: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:11:25 MSK 2019","Thu Aug 15 12:11:25 MSK 2019","4","","","","","","Справочник.НаборыДополнительныхРеквизитовИСведений: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:07:47 MSK 2019","Thu Aug 15 12:07:47 MSK 2019","5","","","","","","Справочник.ПрофилиНастроекЭДО: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:05:00 MSK 2019","Thu Aug 15 12:05:00 MSK 2019","9","","","","","","Справочник.МОТП_ПараметрыВхода: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:25 MSK 2019","Thu Aug 15 12:00:25 MSK 2019","156","","","","","","Новые : Справочник.Карты.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:00:46 MSK 2019","Thu Aug 15 12:00:46 MSK 2019","140","","","","","","Существующие : Справочник.Меркурий_Районы.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:03:47 MSK 2019","Thu Aug 15 12:03:48 MSK 2019","180","","","","","","Обработка.Меркурий_Работа.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:07:54 MSK 2019","Thu Aug 15 12:07:54 MSK 2019","3","","","","","","Справочник.ВерсииFrontol: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:18 MSK 2019","Thu Aug 15 12:00:19 MSK 2019","218","","","","","","Списки : Справочник.ЕГАИС_Организации.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:02:28 MSK 2019","Thu Aug 15 12:02:28 MSK 2019","211","","","","","","Списки : Документ.ДатаМобайл_АктПостановкиНаБаланс.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:06:11 MSK 2019","Thu Aug 15 12:06:11 MSK 2019","3","","","","","","Документ.ЗаявкаНаВыдачуДенегВПодотчет: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:30 MSK 2019","Thu Aug 15 12:03:30 MSK 2019","266","","","","","","Списки : Документ.УправлениеАссортиментом.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:10:05 MSK 2019","Thu Aug 15 12:10:05 MSK 2019","4","","","","","","Документ.ПереносВзаиморасчетовНаДоходыИРасходы: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:10 MSK 2019","Thu Aug 15 12:00:10 MSK 2019","203","","","","","","Списки : Справочник.ГруппыДоступа.Форма.ФормаВыбораГруппы","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:02:03 MSK 2019","Thu Aug 15 12:02:03 MSK 2019","172","","","","","","Новые : Справочник.СтраныМира.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:11:15 MSK 2019","Thu Aug 15 12:11:15 MSK 2019","4","","","","","","РегистрСведений.РезультатыОбменаДанными: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:10:25 MSK 2019","Thu Aug 15 12:10:25 MSK 2019","9","","","","","","Справочник.Меркурий_Номенклатура: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:09:41 MSK 2019","Thu Aug 15 12:09:41 MSK 2019","3","","","","","","Документ.ПересчетТоваров: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:06:51 MSK 2019","Thu Aug 15 12:06:51 MSK 2019","4","","","","","","Константа.ИспользоватьОбщиеДополнительныеЗначения: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:04:33 MSK 2019","Thu Aug 15 12:04:33 MSK 2019","539","","","","","","Отчет.ОценкаПроизводительности.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:05:04 MSK 2019","Thu Aug 15 12:05:04 MSK 2019","4","","","","","","РегистрСведений.ДатаМобайл_ТСДГрупповыхДокументов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:10 MSK 2019","Thu Aug 15 12:00:10 MSK 2019","125","","","","","","Существующие : Справочник.ГруппыДоступа.Форма.ФормаГруппы","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:04:53 MSK 2019","Thu Aug 15 12:04:53 MSK 2019","3","","","","","","ПланВидовХарактеристик.СтатьиДоходов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:10:07 MSK 2019","Thu Aug 15 12:10:07 MSK 2019","5","","","","","","Константа.УдалитьТипПровайдераЭП: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:21 MSK 2019","Thu Aug 15 12:00:22 MSK 2019","170","","","","","","Новые : Справочник.ЕдиницыИзмерения.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"broken","Thu Aug 15 12:11:24 MSK 2019","Thu Aug 15 12:11:24 MSK 2019","10","","","","","","РегистрСведений.ОтрицательныеОстаткиПоРФР: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:01:45 MSK 2019","Thu Aug 15 12:01:46 MSK 2019","187","","","","","","Списки : Справочник.ПроизводителиАлкоголя.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:07:45 MSK 2019","Thu Aug 15 12:07:45 MSK 2019","3","","","","","","Справочник.Б_ПользовательскиеГруппыТоваров: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:07:29 MSK 2019","Thu Aug 15 12:07:29 MSK 2019","4","","","","","","Константа.УдалитьАлгоритмШифрования: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:11:30 MSK 2019","Thu Aug 15 12:11:30 MSK 2019","3","","","","","","Константа.ВидКонтактнойИнформацииАдресЭлектроннойПочтыКонтрагента: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:04:25 MSK 2019","Thu Aug 15 12:04:26 MSK 2019","526","","","","","","Отчет.КонтрольТоварнойНаценки.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:03:41 MSK 2019","Thu Aug 15 12:03:41 MSK 2019","171","","","","","","Обработка.АвтоматическоеИзвлечениеТекстов.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:04:37 MSK 2019","Thu Aug 15 12:04:37 MSK 2019","586","","","","","","Отчет.ПредполагаемаяСебестоимостьПродукцииПриИзмененииЦеныНаКомпоненты.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:10:19 MSK 2019","Thu Aug 15 12:10:19 MSK 2019","4","","","","","","РегистрСведений.ШтрихкодыНоменклатуры: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:50 MSK 2019","Thu Aug 15 12:03:50 MSK 2019","78","","","","","","Обработка.ОбработкаОбслуживанияВесыШТРИХ.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:11:11 MSK 2019","Thu Aug 15 12:11:11 MSK 2019","4","","","","","","Константа.ИспользоватьДополнительныеРеквизитыИСведения: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:09:32 MSK 2019","Thu Aug 15 12:09:32 MSK 2019","8","","","","","","РегистрСведений.КонтурEDI_ДополнительныеРеквизиты: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:06 MSK 2019","Thu Aug 15 12:00:07 MSK 2019","125","","","","","","Существующие : Справочник.ВыходИнгредиентовПриОбработке.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:09:10 MSK 2019","Thu Aug 15 12:09:10 MSK 2019","3","","","","","","Справочник.ТорговыеОбъекты: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:58 MSK 2019","Thu Aug 15 12:00:59 MSK 2019","222","","","","","","Списки : Справочник.НаборыДополнительныхРеквизитовИСведений.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:09:42 MSK 2019","Thu Aug 15 12:09:42 MSK 2019","7","","","","","","Справочник.ПакетЭДПрисоединенныеФайлы: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:10:22 MSK 2019","Thu Aug 15 12:10:22 MSK 2019","6","","","","","","Справочник.ОсновныеПоказателиДеятельности: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:04:43 MSK 2019","Thu Aug 15 12:04:43 MSK 2019","399","","","","","","Отчет.РетроБонусы.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:05:17 MSK 2019","Thu Aug 15 12:05:17 MSK 2019","4","","","","","","Константа.ИспользоватьЧеки: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:41 MSK 2019","Thu Aug 15 12:00:41 MSK 2019","141","","","","","","Существующие : Справочник.Меркурий_НазначенияГруза.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:00:44 MSK 2019","Thu Aug 15 12:00:44 MSK 2019","234","","","","","","Новые : Справочник.Меркурий_Пользователи.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:10:49 MSK 2019","Thu Aug 15 12:10:49 MSK 2019","4","","","","","","Константа.КаталогСообщенийОбменаДаннымиДляLinux: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:00 MSK 2019","Thu Aug 15 12:03:01 MSK 2019","422","","","","","","Существующие : Документ.ПеремещениеТоваров.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаДокумента"
"passed","Thu Aug 15 12:11:34 MSK 2019","Thu Aug 15 12:11:34 MSK 2019","7","","","","","","РегистрСведений.НастройкиСинхронизацииФайлов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:04:10 MSK 2019","Thu Aug 15 12:04:11 MSK 2019","430","","","","","","Отчет.ВзаиморасчетыССотрудникамиКратко.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:01:44 MSK 2019","Thu Aug 15 12:01:44 MSK 2019","234","","","","","","Существующие : Справочник.ПользовательскиеНастройкиЗагрузкиИзExcel.Форма.ФормаГруппы","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:03:01 MSK 2019","Thu Aug 15 12:03:01 MSK 2019","265","","","","","","Списки : Документ.ПеремещениеТоваров.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:04:38 MSK 2019","Thu Aug 15 12:04:38 MSK 2019","270","","","","","","Отчет.ПрогрессОтложенногоОбновления.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"broken","Thu Aug 15 12:08:54 MSK 2019","Thu Aug 15 12:08:54 MSK 2019","9","","","","","","Константа.ДанныеДляОтложенногоОбновления: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:07:04 MSK 2019","Thu Aug 15 12:07:04 MSK 2019","3","","","","","","РегистрСведений.АналитикаУчетаПартийНоменклатуры: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:06:39 MSK 2019","Thu Aug 15 12:06:39 MSK 2019","3","","","","","","Документ.ЕГАИС_АктПостановкиНаБаланс: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:06:11 MSK 2019","Thu Aug 15 12:06:11 MSK 2019","4","","","","","","Константа.КонтролироватьОстатокДенежныхСредствНаРасчетныхСчетахОрганизаций: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 11:59:53 MSK 2019","Thu Aug 15 11:59:53 MSK 2019","125","","","","","","Существующие : Справочник.Б_СтатусыЗаказов.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:00:31 MSK 2019","Thu Aug 15 12:00:31 MSK 2019","156","","","","","","Существующие : Справочник.КлючевыеОперации.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:04:51 MSK 2019","Thu Aug 15 12:04:51 MSK 2019","4","","","","","","РегистрСведений.НазначениеДополнительныхОбработок: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
